e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
-0.118,0.619,0.175,-0.038,-0.658,-0.744,0.114,0.108,0.614,0.097,-0.162,-0.699,-0.692,0.087,0.009,2.146,0.257,-0.001,0.017,-0.018,1.0
-0.146,0.616,0.106,0.018,-0.675,-0.735,0.056,0.108,0.614,0.097,-0.164,-0.697,-0.693,0.087,-0.033,2.142,0.265,0.014,0.025,-0.007,1.0
-0.142,0.615,0.107,0.039,-0.69,-0.722,0.04,0.108,0.614,0.097,-0.164,-0.698,-0.692,0.087,-0.059,2.141,0.265,0.018,0.03,0.006,0.999
-0.143,0.617,0.107,0.029,-0.691,-0.72,0.044,0.107,0.615,0.098,-0.169,-0.692,-0.696,0.09,-0.097,2.135,0.257,0.029,0.022,0.029,0.999
-0.141,0.615,0.108,0.025,-0.696,-0.717,0.04,0.107,0.615,0.101,-0.175,-0.676,-0.711,0.09,-0.114,2.126,0.245,0.039,0.018,0.044,0.998
-0.141,0.615,0.108,0.024,-0.695,-0.717,0.043,0.104,0.621,0.119,-0.14,-0.639,-0.746,0.126,-0.121,2.131,0.233,0.028,0.014,0.064,0.997
-0.141,0.615,0.108,0.024,-0.695,-0.718,0.042,0.089,0.633,0.222,-0.109,-0.692,-0.711,0.058,-0.112,2.132,0.236,0.012,0.001,0.072,0.997
-0.141,0.615,0.108,0.024,-0.695,-0.718,0.042,0.097,0.647,0.32,-0.17,-0.737,-0.65,0.07,-0.096,2.129,0.248,0.015,-0.01,0.081,0.997
-0.141,0.615,0.109,0.024,-0.694,-0.718,0.042,0.074,0.637,0.364,0.12,0.701,0.703,0.01,-0.072,2.128,0.258,0.024,-0.017,0.081,0.996
-0.141,0.615,0.108,0.024,-0.694,-0.718,0.043,0.09,0.634,0.299,-0.122,-0.723,-0.68,0.035,-0.043,2.126,0.261,0.039,-0.018,0.077,0.996
-0.141,0.616,0.108,0.023,-0.694,-0.718,0.044,0.113,0.622,0.193,-0.155,-0.701,-0.692,0.076,-0.003,2.13,0.257,0.037,-0.022,0.067,0.997
-0.141,0.615,0.108,0.024,-0.694,-0.718,0.043,0.121,0.617,0.113,-0.193,-0.687,-0.691,0.116,0.032,2.132,0.252,0.034,-0.017,0.054,0.998
-0.141,0.617,0.108,0.025,-0.691,-0.721,0.043,0.12,0.615,0.084,-0.208,-0.692,-0.679,0.131,0.071,2.139,0.237,0.033,-0.002,0.029,0.999
-0.14,0.619,0.109,0.022,-0.687,-0.726,0.035,0.118,0.615,0.085,-0.202,-0.69,-0.682,0.133,0.092,2.141,0.224,0.032,0.012,0.015,0.999
-0.138,0.618,0.116,0.018,-0.661,-0.749,0.045,0.118,0.613,0.085,-0.201,-0.692,-0.68,0.134,0.108,2.134,0.208,0.045,0.029,0.002,0.999
-0.132,0.631,0.169,-0.028,-0.661,-0.747,0.058,0.118,0.614,0.086,-0.201,-0.691,-0.681,0.134,0.109,2.139,0.209,0.049,0.027,-0.014,0.998
-0.135,0.637,0.259,-0.006,-0.71,-0.702,0.054,0.119,0.614,0.086,-0.202,-0.691,-0.681,0.135,0.101,2.143,0.221,0.029,0.025,-0.02,0.999
