e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
-0.105,0.627,-0.099,-0.618,0.18,0.655,0.397,0.021,0.607,0.117,-0.509,0.49,0.658,0.259,-0.31,2.187,0.089,0.004,-0.719,-0.007,0.695
-0.283,0.637,-0.134,-0.577,0.27,0.543,0.547,0.021,0.607,0.116,-0.51,0.493,0.656,0.26,-0.318,2.19,0.075,-0.008,-0.718,-0.01,0.696
-0.342,0.646,-0.14,-0.584,0.257,0.58,0.506,0.02,0.605,0.117,-0.509,0.497,0.654,0.257,-0.342,2.188,0.049,-0.022,-0.717,-0.019,0.696
-0.24,0.624,-0.135,-0.588,0.284,0.538,0.533,0.019,0.605,0.116,-0.516,0.494,0.654,0.247,-0.362,2.19,0.018,-0.011,-0.719,-0.007,0.695
-0.077,0.608,-0.11,-0.574,0.313,0.57,0.498,0.018,0.604,0.117,-0.516,0.492,0.656,0.247,-0.363,2.189,-0.008,-0.015,-0.719,-0.012,0.694
0.046,0.607,-0.095,-0.575,0.291,0.59,0.486,0.018,0.602,0.117,-0.524,0.486,0.66,0.234,-0.351,2.181,-0.034,-0.005,-0.716,-0.017,0.698
0.055,0.609,-0.094,-0.6,0.28,0.603,0.445,0.02,0.605,0.119,-0.538,0.443,0.694,0.181,-0.341,2.182,-0.056,-0.011,-0.716,-0.012,0.698
0.055,0.607,-0.094,-0.583,0.292,0.593,0.473,-0.058,0.623,0.131,-0.603,0.346,0.714,0.085,-0.333,2.185,-0.061,-0.011,-0.724,0.0,0.69
0.054,0.607,-0.095,-0.578,0.294,0.594,0.477,-0.227,0.632,0.139,-0.591,0.466,0.609,0.252,-0.33,2.19,-0.049,-0.003,-0.717,-0.007,0.697
0.054,0.607,-0.094,-0.576,0.293,0.595,0.477,-0.365,0.655,0.183,-0.497,0.581,0.562,0.314,-0.339,2.193,-0.031,-0.012,-0.709,-0.021,0.705
0.053,0.606,-0.093,-0.576,0.286,0.599,0.478,-0.35,0.645,0.169,-0.566,0.526,0.554,0.309,-0.366,2.189,-0.002,-0.022,-0.708,-0.027,0.705
