e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
-0.127,0.622,0.216,0.01,0.593,0.796,0.119,0.142,0.616,0.142,-0.202,-0.463,-0.81,0.298,-0.127,2.205,0.315,0.064,-0.035,0.033,0.997
-0.127,0.621,0.217,0.011,0.593,0.796,0.12,0.106,0.633,0.189,-0.037,-0.54,-0.82,0.186,-0.137,2.206,0.31,0.061,-0.067,0.048,0.995
-0.127,0.622,0.217,0.009,0.593,0.796,0.12,0.056,0.635,0.205,-0.076,0.607,0.791,0.002,-0.13,2.207,0.305,0.054,-0.102,0.053,0.992
-0.127,0.624,0.216,0.007,0.594,0.796,0.118,0.045,0.615,0.204,0.128,-0.585,-0.797,0.075,-0.11,2.207,0.302,0.057,-0.134,0.047,0.988
-0.128,0.626,0.215,0.006,0.591,0.799,0.114,0.05,0.617,0.205,0.106,-0.569,-0.814,0.056,-0.086,2.209,0.3,0.057,-0.167,0.03,0.984
-0.129,0.629,0.215,0.009,0.592,0.798,0.113,0.051,0.616,0.206,0.103,-0.568,-0.814,0.059,-0.057,2.21,0.299,0.056,-0.201,0.003,0.978
-0.137,0.632,0.211,0.008,0.597,0.791,0.132,0.051,0.614,0.207,0.104,-0.566,-0.816,0.06,-0.039,2.211,0.298,0.054,-0.223,-0.018,0.973
-0.189,0.636,0.184,-0.117,0.574,0.779,0.223,0.051,0.613,0.207,0.106,-0.565,-0.816,0.062,-0.032,2.214,0.296,0.054,-0.235,-0.036,0.97
-0.234,0.638,0.127,-0.221,0.517,0.754,0.34,0.051,0.612,0.207,0.107,-0.563,-0.817,0.065,-0.038,2.221,0.291,0.045,-0.255,-0.045,0.965
-0.246,0.634,0.068,-0.282,0.467,0.742,0.389,0.05,0.612,0.207,0.106,-0.563,-0.817,0.068,-0.059,2.227,0.284,0.031,-0.274,-0.051,0.96
-0.231,0.627,0.038,-0.352,0.481,0.715,0.365,0.05,0.612,0.207,0.104,-0.563,-0.817,0.07,-0.093,2.228,0.274,0.026,-0.288,-0.051,0.956
-0.232,0.624,0.041,-0.352,0.477,0.717,0.367,0.049,0.612,0.207,0.104,-0.564,-0.816,0.073,-0.138,2.228,0.256,0.028,-0.311,-0.04,0.949
