e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z
0.0010000000000000009,0.0,0.0,-0.35,0.446,0.746,0.349,0.011999999999999997,-0.017000000000000015,-0.02999999999999997,-0.377,0.592,0.708,0.085,0.01200000000000001,-0.0030000000000001137,0.028,0.006000000000000005,0.038000000000000034,0.006000000000000005
-0.0010000000000000009,0.0,0.0,-0.349,0.445,0.746,0.351,0.059,-0.013000000000000012,-0.04300000000000004,-0.3,0.591,0.747,0.051,0.013999999999999985,0.0,0.033999999999999996,0.0050000000000000044,0.030999999999999972,-0.015
0.0020000000000000018,-0.0010000000000000009,0.0010000000000000009,-0.348,0.446,0.746,0.351,0.06,-0.014000000000000012,-0.09199999999999997,-0.275,0.579,0.767,0.031,0.017000000000000015,-0.009999999999999787,0.04999999999999999,0.026999999999999996,0.03699999999999998,-0.015
0.0010000000000000009,0.0,0.0,-0.349,0.448,0.745,0.35,0.015000000000000003,-0.0050000000000000044,-0.027999999999999997,-0.24,0.587,0.773,0.01,0.013999999999999985,-0.014000000000000234,0.047000000000000014,0.036000000000000004,0.02100000000000002,-0.01100000000000001
-0.0040000000000000036,0.0030000000000000027,0.0029999999999999957,-0.361,0.412,0.771,0.323,-0.0020000000000000018,-0.0010000000000000009,0.0069999999999999785,-0.253,0.57,0.782,0.02,0.02100000000000002,-0.02300000000000013,0.059,0.068,0.03999999999999998,-0.013999999999999999
-0.03599999999999999,0.014000000000000012,0.044,-0.317,0.234,0.875,0.281,0.0,0.0,0.0,-0.251,0.574,0.779,0.024,0.017,-0.028999999999999915,0.03899999999999998,0.067,0.02300000000000002,-0.0020000000000000018
-0.06700000000000002,0.017000000000000015,0.13,-0.231,0.465,0.805,0.286,0.0,0.0010000000000000009,0.0,-0.251,0.572,0.78,0.023,0.001999999999999988,-0.0129999999999999,0.02200000000000002,0.03899999999999998,-0.0020000000000000018,-0.010999999999999996
-0.05399999999999999,0.02300000000000002,0.15600000000000003,-0.12,0.628,0.73,0.24,0.0,-0.0010000000000000009,0.0,-0.25,0.573,0.78,0.021,-0.013999999999999999,-0.016999999999999904,0.016000000000000014,0.03799999999999998,-0.022999999999999965,-0.024
0.031,-0.014000000000000012,0.013999999999999957,-0.025,0.581,0.784,0.218,0.0,0.0,0.0,-0.248,0.574,0.78,0.023,-0.017,-0.006000000000000227,0.0020000000000000018,0.008000000000000007,-0.014000000000000012,0.0
0.03,-0.02100000000000002,-0.08599999999999997,-0.073,0.591,0.785,0.17,0.0,0.0010000000000000009,0.0010000000000000009,-0.248,0.569,0.784,0.024,-0.01999999999999999,0.0,0.0,0.0010000000000000009,0.01200000000000001,0.006999999999999999
