e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_z,d_t_y,d_t_x,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.011999999999999999,0.001,-0.005999999999999999,0.063,-0.1109999999999999,0.017999999999999898,0.041,0.001,-0.001,-0.001,0.0,0.002,-0.0019999999999999003,-0.0010000000000001,0.002,0.001,-0.002,0.001,0.002,-0.002
,-0.001,0.0,-0.003,-0.012,0.034,-0.016,-0.002,0.0,0.0,0.0,-0.002,0.003,-0.001,-0.0019999999999999,0.0019999999999999,0.0,0.0,-0.001,0.003,-0.002
,0.001,0.001,0.002,0.003,-0.011,0.004,0.002,0.0,0.0,0.002,-0.002,-0.001,0.002,-0.0029999999999999,0.0019999999999999,0.0,0.001,-0.002,0.004,-0.003
,0.006,0.003,0.001,0.002,-0.004,-0.004,0.006,0.0,0.0,0.0,0.001,-0.001,0.0,-0.002,0.0029999999999998,-0.0019999999999998,0.0,0.001,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0020000000000003,-0.0020000000000003,-0.002,0.005,-0.001,-0.001
,0.013999999999999999,0.001,0.009,-0.008,-0.002,-0.011,0.0110000000000001,0.0019999999999999003,-9.996344030316351e-17,9.996344030316351e-17,-0.001,-0.001,0.0019999999999999003,-0.0029999999999999003,0.0029999999999998,-0.0019999999999998,9.996344030316351e-17,0.0009999999999999,0.0009999999999999,-0.0009999999999999
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.002,0.0,0.001,0.0,0.0,-0.0009999999999999,-9.996344030316351e-17,0.0,0.002,-0.001,-0.0129999999999999,0.0239999999999999,-0.002000000000000099,-0.0119999999999998,0.0029999999999999,-0.001,-0.003,0.003,0.0039999999999998995,-0.0029999999999999
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,-0.001,9.996344030316351e-17,-0.0230000000000001,0.027,-0.004,-0.002,0.013000000000000001,-0.018000000000000002,0.013999999999999901,-0.0049999999999999,-0.001,0.0,-0.001,9.996344030316351e-17,0.0009999999999999,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.002,0.0,-0.001,0.003,-0.002,-0.001,0.0,0.0,0.001,-0.018,-0.013000000000000001,0.068,-0.049999999999999996,0.015,-0.001,0.0,0.0,0.0,-0.001,0.001
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.001,-0.002,0.002,0.0,0.015,-0.018000000000000002,0.003,0.003,-0.009000000000000001,0.01,-0.0119999999999999,0.0099999999999998,-0.0029999999999999,0.0,0.0,-0.003,0.001,0.002
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.002,-0.001,0.0,-0.002,0.004,-1.0018028073766061e-16,0.0030000000000001002,-0.005,0.0039999999999999,0.003,0.004000000000000099,-0.022,0.004999999999999999,0.009999999999999901,-0.0039999999999999,0.0,0.0,0.0019999999999999,-0.0039999999999998995,0.002
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.002,-0.004,-0.001,0.0189999999999999,-0.0289999999999999,0.023,-0.009,-0.001,0.001,-0.001,-0.004,0.01,-0.008,0.004,0.0010000000000002,-0.0020000000000002,-0.003,0.004,-0.002,0.001
,-0.008,0.0,0.001,0.009,-0.018999999999999802,0.0079999999999998,-0.0,0.0,0.0,-0.001,-0.001,0.003,-0.0019999999999999003,0.0019999999999998,-0.0009999999999999,0.0,0.002,-0.002,0.0,0.0
,-0.013999999999999999,-0.001,0.0,-0.009,0.018,-0.004999999999999999,-0.004,0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,0.001,-0.002,0.001,0.0,0.0
,-0.005,-0.002,-0.005,-0.003,0.015,-0.01,0.002,0.0,0.001,0.0,-0.001,0.0,0.0,0.0,-0.0009999999999998,0.0019999999999998,-0.001,0.0,0.001,-0.001
,-0.016,0.012,0.0219999999999999,-0.0819999999999999,0.1309999999999999,-0.09299999999999989,0.024,-0.002,0.0,0.0,1.9992688060632702e-16,0.0019999999999998,-0.002,0.001,0.0,0.001,-0.001,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.002,0.002,0.0059999999999999,-0.0009999999999999003,-0.012,0.014,-0.008,0.0,0.0,0.001,-0.001,0.001,0.0,-0.004,0.003999999999999801,-0.0019999999999998,0.0,0.001,0.0,-0.001
,0.0,-0.0,0.001,-0.001,0.0,0.001,-0.001,0.0,-0.001,0.0,0.0,0.002,-0.001,-0.002,0.002,-0.001,0.001,0.0,0.001,-0.001
,-0.002,0.001,0.0,0.0,0.0,0.0,-0.005,0.006,0.0,-0.002,-0.006,0.013000000000000001,-0.004,-0.003,0.001,0.0,-0.001,0.0,0.001,0.0
,0.0,-0.0,0.001,-0.001,0.0,0.0009999999999999,-0.0109999999999999,0.014,-0.004,-0.005,0.009000000000000001,-0.007,0.0020000000000001,0.0009999999999999,0.0,0.0,0.0,0.0,0.0,0.0
,-0.001,-0.0,0.0,0.0,0.0,0.0,-0.022,0.024,-0.0079999999999999,-0.0040000000000001,0.02,-0.02,0.022999999999999902,-0.0119999999999999,-0.001,0.002,-0.003,0.0,0.001,0.0
,0.0,-0.0,0.0,0.0,0.0,-0.001,-0.004,0.005,-0.001,-0.0019999999999999,0.0009999999999998998,0.002,0.0059999999999999,-0.004,-0.0019999999999999,0.001,0.0,-0.001,-0.0009999999999999,0.0009999999999999
,0.0,-0.0,0.0,0.0,0.0,0.0,0.002,-0.004,1.0018028073766061e-16,0.010999999999999899,0.002,-0.027,0.033999999999999905,-0.015999999999999903,-0.002,0.001,-0.001,-0.0009999999999999,0.0,0.0009999999999999
,0.001,-0.0,0.0,-0.0009999999999998,0.0009999999999998,0.0009999999999999,0.0040000000000001,-0.009000000000000001,0.006,0.001,0.004,-0.01,-0.014000000000000002,0.018999999999999902,-0.0019999999999999,0.001,0.0,-0.001,-0.001,0.001
,0.0,-0.0,-0.001,0.001,0.0,0.0,0.007,-0.008,0.003,0.0,-0.001,-0.002,-0.0049999999999999,0.0079999999999998,-0.0030000000000001996,0.0010000000000003,0.0,0.0,-0.001,0.001
,0.0,-0.0,0.0,-0.001,0.002,-0.001,0.007,-0.008,0.002,0.003,-0.004,0.0,-0.0029999999999999,0.0049999999999999,-0.002,0.0,0.0,0.0009999999999999,-0.0029999999999999003,0.002
,0.001,-0.0,-0.001,0.0,0.002,-0.001,0.008,-0.009000000000000001,0.001,0.0049999999999999,-0.0049999999999999,0.0,-0.001,0.004,-0.003,0.0,0.0,0.0,-0.001,0.001
,0.0,-0.0,0.0,-0.002,0.005,-0.002,-0.001,-0.001,0.0,0.001,0.0,0.001,0.002,-0.001,-0.0009999999999997001,-2.9989032090949053e-16,-0.002,0.001,0.0,0.0
,0.0,-0.001,-0.001,0.002,0.001,0.0,0.0,-0.002,0.0,0.0,0.003,-0.004,1.0018028073766061e-16,0.0029999999999999,-0.0019999999999998,-1.9992688060632702e-16,0.002,0.0,-0.002,0.001
,-0.001,0.0029999999999999,0.011,-0.0119999999999999,-0.003,0.0079999999999999,-0.0059999999999999,-0.001,0.0,-0.001,0.001,0.0,0.0,0.0,0.0,-0.001,0.0019999999999999003,-0.0009999999999999,0.001,-0.001
,-0.007,-0.003,-0.018000000000000002,-0.011,0.0429999999999999,-0.0339999999999999,0.018,0.0,-0.001,0.001,0.0,0.0,0.0,0.0,0.0009999999999998,-0.0019999999999998,-0.001,0.003,-0.001,0.0
,-0.013,-0.002,0.003,-0.013999999999999999,0.022,-0.005999999999999999,-0.005,0.0,0.0,0.001,-0.001,-0.001,0.001,-0.001,0.001,0.0,-0.002,0.002,-0.001,0.001
,-0.005,-0.001,-0.004,0.001,0.006,-0.001,-0.003,0.001,0.0,0.0,-0.001,0.001,0.0,-0.002,0.002,0.001,0.001,-0.002,0.001,-0.001
,0.007,-0.003,-0.012,0.046,-0.07300000000000001,0.0340000000000001,0.0059999999999999,-0.001,0.001,0.0,-0.001,0.001,0.0,-0.001,0.001,0.001,0.0,0.0,-0.001,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.002,0.0,0.0,0.0,0.001,-0.001
,0.006999999999999999,0.001,0.004,-0.002,-0.002,-0.001,0.002,0.0,0.0,0.001,-0.001,-0.001,0.001,-0.0019999999999999,0.0019999999999999,-0.001,0.001,0.0,0.001,-0.001
,0.005,-0.001,0.006,-0.006,0.004,-0.008,0.007,-0.001,0.0,0.0019999999999999,-0.0009999999999998998,-0.003,0.0029999999999999003,-0.0029999999999997997,0.0029999999999997,-0.0019999999999998,0.0,0.0,0.002,-0.001
,-0.001,0.002,-0.0069999999999999,-0.007000000000000099,0.026,-0.017,0.004,0.0,0.0,0.0,0.001,-0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
,0.001,-0.001,-0.002,-0.003,0.01,-0.006,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.002,0.002,-0.001,0.001,0.0,0.001,-0.001
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.001,-0.001,0.001,-0.001,0.0,-0.007,0.008,0.0,-0.003,-0.003,0.008,-0.003,-0.001,0.001,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,-0.001,0.002,0.0,-0.012,0.013999999999999999,-0.003,-0.0029999999999999,0.0079999999999999,-0.008,0.0020000000000001,0.0009999999999999,0.0,0.001,0.0,-0.001,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,-0.001,0.001,-0.001,0.0,0.001,0.002,-0.005,-0.019,0.038999999999999896,-0.032999999999999904,0.002,0.015,-0.0019999999999998,0.0019999999999998,-0.001,-0.001,0.0,0.001
,0.0,-0.0,-0.001,0.002,-0.001,-0.0009999999999999,0.0039999999999999,-0.004,0.002,0.001,0.002,-0.008,0.006,0.0,-0.002,0.001,-0.001,-0.002,0.002,0.0
,0.0,-0.0,-0.001,0.002,-0.001,0.0,0.006,-0.007,0.004,0.002,-0.007,0.005,-0.0119999999999999,0.0109999999999999,-0.002,0.001,0.0,-0.001,-0.0009999999999999,0.0009999999999999
,0.0,-0.0,0.0,0.0,-0.001,0.0,0.008,-0.009000000000000001,0.003,0.0019999999999999,-0.0049999999999999,0.004,-0.006,0.0069999999999999,-0.0029999999999999,0.0,0.0,0.0,0.0,0.0
,0.001,-0.0,0.0,0.001,-0.002,0.0,0.009000000000000001,-0.01,0.001,0.0059999999999999,-0.0059999999999999,0.003,-0.003,0.003,-0.002,0.0,-0.0009999999999999,0.0019999999999999003,-0.0019999999999999003,0.0009999999999999
,0.001,-0.001,0.0,-0.002,0.004,-0.002,0.003,-0.003,0.001,-0.183,-1.224,-0.0040000000000000036,1.41,0.002,-0.002,0.0,0.0,0.001,-0.002,0.001
,0.0,-0.0,0.001,-0.001,0.0,0.001,0.0,-0.001,0.0,0.0,-0.008,0.016,-0.009000000000000001,0.002,-0.001,0.0,0.0009999999999999,-0.0009999999999999,0.0,0.0
,-0.001,-0.0,-0.001,0.005,-0.008,0.007,-0.003,0.0,0.0,-0.001,0.001,0.0,-0.001,0.002,-0.0019999999999998,-1.9992688060632702e-16,0.002,-0.001,0.0009999999999999,-0.0009999999999999
,-0.005,0.002,0.0039999999999999,0.0020000000000001,-0.014,0.008,-0.002,0.0,0.0,0.0,0.001,-0.001,-0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
,-0.009999999999999998,-0.001,-0.111,1.359,0.30800000000000005,-1.56,0.002,-0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.002,0.001
,-0.009999999999999998,-0.005,0.0,-0.006999999999999999,0.018999999999999802,0.0030000000000001,-0.0129999999999999,0.0,0.0,0.0,0.0,-0.001,0.001,-0.001,0.001,0.001,-0.001,0.001,-0.001,0.0
,0.0,0.001,-1.0018028073766061e-16,-0.0039999999999998995,0.005,-0.003,-0.0,0.0,0.0,0.0,0.0,0.001,-0.001,-0.001,0.001,0.0,0.001,-0.001,0.001,-0.001
,0.005,0.001,-0.003,0.002,0.002,-0.0039999999999998995,0.0029999999999999,0.0,0.0,-0.001,0.0,0.001,-0.001,0.0,0.001,0.0,0.0,0.001,0.0,-0.001
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.005999999999999999,0.003,0.004,-0.003,-0.002,0.003,-0.003,0.001,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,0.0,0.0,0.001,0.0,-0.001
,0.008,-0.001,0.006,-2.0036056147532122e-16,-0.007999999999999799,0.002,0.003,-0.001,0.0,0.0,0.0,-0.001,0.002,-0.002,0.0019999999999998,-0.0009999999999998,-0.001,0.002,0.0,-0.001
,0.002,-0.001,-0.0009999999999998998,0.0029999999999999,-0.001,-0.004,0.006,-0.001,0.0,-0.001,0.0,0.002,-0.003,1.0018028073766061e-16,0.0009999999999996,0.0010000000000003,0.0,0.0,0.001,-0.001
,-0.002,0.003,0.0019999999999999,-0.0159999999999999,0.0269999999999999,-0.0089999999999999,-0.005,0.0,0.0,0.003,-0.001,-0.004,0.004,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.003,-0.001,0.001,-0.0039999999999999,0.0079999999999999,-0.004
,0.0,-0.0,0.001,0.002,-0.006,0.003,-0.0029999999999999,0.0029999999999999,0.0,-0.002,-0.002,0.008,-0.002,-0.003,0.001,-0.001,0.0,-0.002,0.0049999999999999,-0.0019999999999999
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.009,0.011,-0.001,-0.001,0.001,-0.002,0.0019999999999999003,0.0,-9.996344030316351e-17,-0.0009999999999998,0.0,0.001,-0.001,0.0
,0.0,-0.0,0.001,-0.001,0.0,0.0009999999999999,-0.0109999999999999,0.011,-0.004,-0.005,0.014,-0.011,0.013999999999999901,-0.0079999999999999,-0.001,0.0,0.0,-0.001,0.0,0.001
,0.0,-0.0,0.001,-0.001,0.0,-0.0009999999999999,-0.0040000000000001,0.007,-0.003,0.002,-0.009000000000000001,0.014,0.004999999999999999,-0.009999999999999998,-0.0019999999999998,0.0019999999999998,-0.001,-0.001,9.996344030316351e-17,0.0009999999999999
,0.0,-0.0,0.0,0.0,-0.001,0.001,0.001,-0.002,0.004,-0.002,-0.031,0.06299999999999989,-0.0429999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0
,0.001,-0.001,0.0,0.0,0.0,0.0,0.005,-0.005,0.001,0.0,-0.002,0.002,-0.006,0.007,-0.0029999999999998,0.0019999999999998,0.0,-0.001,-0.002,0.002
,0.0,-0.0,-0.001,0.002,-0.001,0.0,0.008,-0.009000000000000001,0.001,0.002,-0.001,-0.001,-0.0039999999999999,0.0059999999999999,-0.002,0.001,-0.001,0.0,0.0,0.0
,0.0,-0.0,0.0019999999999999,-0.0039999999999998995,0.003,0.0009999999999998998,0.006000000000000101,-0.01,0.001,0.005,-0.004,0.0,0.0,0.002,-0.002,0.0,0.0,0.0,-0.001,0.001
,0.001,-0.001,-0.001,0.002,0.001,-0.0029999999999999,0.0069999999999999,-0.006,0.0029999999999999,0.007000000000000001,-0.0089999999999999,0.0,-0.005,0.007,-0.002,0.0,0.0019999999999999,-0.0009999999999998998,-0.001,0.0
,0.001,-0.001,-0.001,0.001,0.0,-0.001,0.003,-0.001,0.001,-0.001,-0.013999999999999999,0.025,-0.011,0.001,-0.0009999999999997001,-0.0010000000000003,-0.001,9.996344030316351e-17,0.0009999999999999,0.0
,0.0,-0.001,-0.002,0.005,-0.004,0.004,-0.001,-0.001,-0.001,-0.183,-1.204,-0.040000000000000036,1.43,-0.0010000000000001,-0.0020000000000002,2.9989032090949053e-16,0.0019999999999999003,0.0,-0.0009999999999999,0.0
,-0.002,0.0,0.0059999999999999,-0.0049999999999999,-0.003,0.004,-0.003,0.0,0.0,0.0,0.0,-0.001,0.001,0.001,-0.001,0.0,-0.0009999999999999,-0.0010000000000001,0.002,0.0
,-0.0099999999999999,-0.002,-0.01,-0.008,0.028,-0.026000000000000002,0.015,-0.002,0.001,0.0,-0.001,0.001,0.001,-0.001,0.0,0.0,-0.001,0.001,-0.001,0.001
,-0.013000000000000001,-0.003,0.0,-0.006999999999999999,0.019999999999999997,0.004,-0.013,-0.003,0.0,0.001,0.001,-0.001,0.0,-0.001,0.001,0.0,-0.002,0.002,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.001,-0.001,-0.003,0.007,-0.007,0.005,-0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.004,0.004,0.0009999999999999,-0.0019999999999999003,0.0,0.002,-0.001
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.015000000000000001,9.974659986866641e-17,-0.001,0.017999999999999898,-0.0199999999999998,0.0199999999999998,-0.011,0.0,0.0,0.0,-0.001,0.002,-0.001,-0.004,0.004,-0.001,0.002,-0.002,0.001,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0059999999999999,0.001,0.008,-0.008,0.0,-0.0069999999999999,0.0069999999999999,0.0,0.0,0.0,0.0,-0.001,0.001,-0.001,0.0019999999999998,-0.0009999999999998,-0.0019999999999999,0.0039999999999998995,-0.002,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,-0.001,0.002,-0.002,0.0,0.001,0.001,-0.001,0.0,0.0,0.0,0.001,-0.003,0.002,-0.002,0.002,0.0,0.001,-0.001
,0.0,0.001,0.0,0.001,-0.004,0.002,-0.002,0.002,0.0,-0.001,-0.006,0.014,-0.0030000000000001,-0.0059999999999999,0.002,-0.001,0.001,0.0,0.003,-0.004
,-0.001,0.001,0.0,0.0,0.0,0.0,-0.008,0.012,-0.0030000000000001,-0.0019999999999999003,0.009999999999999998,-0.015,0.006,0.0,0.0009999999999998,-0.0019999999999998,0.001,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.012,0.012,-0.002,-0.001,0.008,-0.009000000000000001,0.0109999999999999,-0.0059999999999999,-0.001,0.0,0.0,0.0,-0.001,0.001
,0.0,-0.0,0.0,0.001,-0.001,0.0,-0.008,0.005,0.001,-0.002,0.001,0.005,0.0029999999999999003,-0.0039999999999999,-0.001,0.0,0.001,0.0009999999999998998,-0.0029999999999997997,0.0009999999999999
,0.001,-0.001,0.0,-0.001,0.002,0.0,-0.002,0.003,-0.004,-0.038,0.0509999999999998,-0.0129999999999998,-0.053999999999999895,0.0579999999999999,-0.002,0.001,0.0,-0.001,0.0,0.0
,0.0,-0.0,0.0,-0.0009999999999998,0.0009999999999998,0.0,0.004,-0.002,-0.001,-0.001,-0.003,0.006,-0.009000000000000001,0.008,-0.0029999999999998,0.0029999999999998,0.0,-0.003,0.0,0.002
,0.0,-0.0,0.001,-0.001,0.0,0.0,0.004,-0.005,0.003,0.011,-0.006999999999999999,-0.013000000000000001,0.0189999999999999,-0.0089999999999999,-0.003999999999999801,0.0029999999999998,0.0009999999999998998,-0.0029999999999999,-0.0029999999999999,0.0029999999999999
,0.0,-0.0,0.0,0.0,0.0,0.0009999999999999,0.0050000000000001,-0.007,0.001,0.002,-0.005,0.005,-0.004,0.006,-0.0049999999999998,0.0019999999999998,0.0,0.001,-0.004,0.002
,0.001,-0.001,0.001,-0.002,0.002,0.001,0.004,-0.007,0.0,0.0019999999999999003,-0.0019999999999999003,0.001,-0.002,0.005,-0.003,0.0,0.0019999999999999,-0.0009999999999998998,-0.0029999999999999,0.0009999999999998998
,0.0,0.001,-0.002,0.0,0.001,0.0,0.008,-0.01,0.002,0.0069999999999999,-0.0069999999999999,-0.001,-0.005,0.0089999999999999,-0.0029999999999999,0.0,-0.001,0.002,-0.002,0.001
,0.0,-0.0,-0.001,0.0,0.002,-0.002,-0.001,0.002,-0.001,0.182,1.222,0.010999999999999899,-1.412,0.0,-0.002,0.0,0.0,0.002,-0.003,0.001
,-0.002,0.001,-0.001,0.005,-0.007,0.0079999999999999,-0.0029999999999999003,-0.003,0.001,-0.002,0.005,-0.006,0.002,0.002,-0.0019999999999998,-1.9992688060632702e-16,0.003,-0.002,0.0,0.0
,-0.007,0.003,-0.003,0.012,-0.023,0.0060000000000001,0.0039999999999999,0.0,0.0,0.0,-0.001,0.002,-0.001,0.0,0.0,0.0,0.003,-0.005,0.003,-0.001
,-0.023,0.0009999999999999003,-0.0109999999999999,0.022,-0.03,0.02,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999998,-0.0019999999999998,0.0,0.001,0.0,0.0
,-0.019,-0.012,-0.005999999999999999,-0.002,0.027999999999999997,0.002999999999999999,-0.016999999999999998,-0.001,0.0,-0.166,-1.222,-0.04200000000000004,1.43,-0.001,0.001,0.0,0.0,0.0,0.0,0.0
,0.003,0.001,0.002,0.013999999999999999,-0.038999999999999896,0.0049999999999999,0.015,0.0,0.001,0.0,0.0,0.0,0.001,-0.0019999999999999003,9.996344030316351e-17,0.0019999999999998,-0.001,0.0,0.0,0.0
,0.0069999999999999,-0.006,-0.002,0.024,-0.04,0.028,-0.007,-0.001,0.001,0.165,1.2199999999999998,0.04800000000000004,-1.4329999999999998,-0.002,0.002,0.001,-0.001,0.0,0.001,-0.001
,0.012999999999999998,0.01,-9.974659986866641e-17,0.006000000000000099,-0.024,0.002999999999999999,0.01,0.0,0.0,-0.001,0.001,0.0,0.0,-0.004,0.004,0.001,-0.001,-0.001,0.003,-0.002
,0.016,0.002,0.017,-0.013,-0.003,0.013000000000000001,-0.012,0.0,0.0,-0.001,0.001,0.001,-0.002,-0.002,0.003,0.001,-9.996344030316351e-17,0.0,9.996344030316351e-17,-0.001
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,-0.003,0.004,-0.002,-0.0019999999999999,0.0019999999999999,0.0,0.001,0.0,-0.001,0.001,0.001,-0.003,0.0030000000000003,-0.0030000000000003,-0.001,0.001,0.002,0.001
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.005,0.007,-0.001,-0.003,-0.015000000000000001,0.03,-0.011,-0.002,0.0010000000000003,-0.0020000000000003,-0.0009999999999998998,-1.0018028073766061e-16,0.0,0.002
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.011,0.015,-0.005,-0.008,0.009999999999999998,-0.001,0.0019999999999999,-0.0009999999999998998,-0.001,0.0,0.001,0.0009999999999998998,-0.0009999999999998998,-0.001
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.01,0.008,-0.001,0.0,0.002,0.0,0.015,-0.0130000000000001,-0.0019999999999997,0.0009999999999998,0.0,0.0,-0.001,0.001
,0.001,-0.001,0.0,0.0,0.0,0.0,-0.007,0.005,0.006,0.039999999999999994,-0.001999999999999995,-0.086,0.1019999999999999,-0.0559999999999999,-0.002,0.0,0.0,0.0,-0.0009999999999999,0.0009999999999999
,0.0,-0.0,-0.001,0.001,-0.001,0.001,0.005,0.003,-0.005,0.024,-0.020999999999999998,-0.013000000000000001,0.031,-0.022,-0.002,0.001,-0.0029999999999999,0.0019999999999999,-0.0009999999999999,0.0009999999999999
,0.0,-0.0,0.001,-0.001,0.0,0.0,0.002,0.0,-0.002,-0.006,-0.002999999999999999,0.0199999999999998,-0.018999999999999802,0.0099999999999999,-0.0019999999999999,0.001,-0.003,0.002,-0.002,0.002
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.002,0.001,0.0,-0.001,-0.001,0.001
,0.0,-0.0,0.001,-0.002,0.002,-0.001,0.007,-0.008,0.003,0.004,-0.009000000000000001,0.005,-0.0059999999999999,0.0069999999999999,-0.003,0.001,0.001,0.0,-0.003,0.001
,0.0,-0.0,0.001,-0.001,0.0,0.001,0.007,-0.009000000000000001,0.0,0.004,-0.004,0.002,-0.0029999999999999,0.0049999999999999,-0.003999999999999801,0.0009999999999998,0.0009999999999999,0.0010000000000001,-0.003,0.001
